TransactionID,CustomerID,ProductID,FechaCompra,Cantidad,MontoTotal,MedioPago
TXN-02172,CLI-0102,PRD-003,2024-08-13,2.0,59.98,PayPal
TXN-01984,CLI-0120,PRD-008,2024-08-13,1.0,39.99,Tarjeta Crédito
TXN-01637,CLI-0167,PRD-014,2024-08-13,5.0,174.95,Tarjeta Débito
TXN-01969,CLI-0178,PRD-004,2024-08-13,3.0,269.97,Transferencia
TXN-02978,CLI-0153,PRD-021,2024-08-13,3.0,74.97,Tarjeta Débito
TXN-00255,CLI-0053,PRD-008,2024-08-13,1.0,39.99,Tarjeta Crédito
TXN-00702,CLI-0109,PRD-007,2024-08-13,3.0,179.97,Transferencia
TXN-00594,CLI-0199,PRD-009,2024-08-13,5.0,374.95,Tarjeta Crédito
TXN-02555,CLI-0163,PRD-008,2024-08-13,1.0,39.99,Tarjeta Débito
TXN-02851,CLI-0026,PRD-003,2024-08-13,3.0,89.97,Tarjeta Crédito
TXN-00595,CLI-0130,PRD-014,2024-08-14,4.0,139.96,Tarjeta Débito
TXN-02842,CLI-0093,PRD-006,2024-08-14,3.0,749.97,Tarjeta Débito
TXN-00226,CLI-0113,PRD-006,2024-08-14,5.0,1249.95,Tarjeta Crédito
TXN-02353,CLI-0024,PRD-020,2024-08-14,2.0,31.98,Tarjeta Débito
TXN-00435,CLI-0151,PRD-019,2024-08-14,2.0,219.98,Tarjeta Crédito
TXN-00510,CLI-0089,PRD-002,2024-08-14,2.0,1399.98,Tarjeta Débito
TXN-00176,CLI-0087,PRD-011,2024-08-15,1.0,12.99,PayPal
TXN-00842,CLI-0193,PRD-001,2024-08-15,4.0,5199.96,Efectivo
TXN-00942,CLI-0038,PRD-001,2024-08-15,1.0,1299.99,Tarjeta Crédito
TXN-00953,CLI-0035,PRD-005,2024-08-15,3.0,1349.97,Transferencia
TXN-02407,CLI-0058,PRD-007,2024-08-15,2.0,119.98,Transferencia
TXN-02278,CLI-0086,PRD-003,2024-08-15,2.0,59.98,Tarjeta Crédito
TXN-00149,CLI-0047,PRD-010,2024-08-15,2.0,69.98,Tarjeta Crédito
TXN-02399,CLI-0056,PRD-019,2024-08-16,1.0,109.99,Tarjeta Débito
TXN-00211,CLI-0003,PRD-009,2024-08-16,1.0,74.99,Tarjeta Débito
TXN-01521,CLI-0052,PRD-003,2024-08-16,5.0,149.95,PayPal
TXN-02113,CLI-0170,PRD-014,2024-08-16,1.0,34.99,Tarjeta Crédito
TXN-00504,CLI-0190,PRD-008,2024-08-16,1.0,39.99,Tarjeta Crédito
TXN-00726,CLI-0063,PRD-009,2024-08-16,2.0,149.98,Tarjeta Crédito
TXN-00728,CLI-0187,PRD-023,2024-08-16,1.0,349.99,Tarjeta Crédito
TXN-01902,CLI-0054,PRD-025,2024-08-16,2.0,19.98,Transferencia
TXN-00564,CLI-0146,PRD-006,2024-08-16,1.0,249.99,Tarjeta Débito
TXN-00289,CLI-0136,PRD-008,2024-08-16,4.0,159.96,Tarjeta Crédito
TXN-01677,CLI-0192,PRD-015,2024-08-16,3.0,1199.97,Transferencia
TXN-01072,CLI-0126,PRD-018,2024-08-16,2.0,29.98,Efectivo
TXN-02255,CLI-0200,PRD-007,2024-08-16,1.0,59.99,Tarjeta Débito
TXN-00946,CLI-0022,PRD-016,2024-08-17,5.0,1499.95,Tarjeta Crédito
TXN-00616,CLI-0103,PRD-014,2024-08-17,3.0,104.97,Tarjeta Crédito
TXN-01977,CLI-0067,PRD-010,2024-08-17,5.0,174.95,Tarjeta Débito
TXN-02957,CLI-0091,PRD-014,2024-08-17,4.0,139.96,Transferencia
TXN-00318,CLI-0112,PRD-017,2024-08-17,4.0,2199.96,Transferencia
TXN-01226,CLI-0026,PRD-012,2024-08-18,2.0,39.98,Tarjeta Crédito
TXN-02023,CLI-0052,PRD-001,2024-08-18,4.0,5199.96,Tarjeta Débito
TXN-00995,CLI-0147,PRD-006,2024-08-18,1.0,249.99,Tarjeta Crédito
TXN-00016,CLI-0183,PRD-008,2024-08-18,2.0,79.98,Tarjeta Crédito
TXN-00948,CLI-0056,PRD-003,2024-08-18,3.0,89.97,PayPal
TXN-01510,CLI-0088,PRD-006,2024-08-19,3.0,749.97,Transferencia
TXN-01962,CLI-0179,PRD-007,2024-08-19,4.0,239.96,Transferencia
TXN-01319,CLI-0072,PRD-011,2024-08-19,1.0,12.99,Transferencia
TXN-00267,CLI-0010,PRD-009,2024-08-20,5.0,,Transferencia
TXN-02129,CLI-0059,PRD-001,2024-08-20,1.0,1299.99,Tarjeta Crédito
TXN-00341,CLI-0179,PRD-004,2024-08-20,4.0,359.96,Tarjeta Crédito
TXN-02680,CLI-0050,PRD-018,2024-08-20,3.0,44.97,Tarjeta Débito
TXN-00697,CLI-0020,PRD-003,2024-08-20,1.0,29.99,Tarjeta Crédito
TXN-00419,CLI-0173,PRD-014,2024-08-20,2.0,69.98,PayPal
TXN-00457,CLI-0084,PRD-001,2024-08-20,4.0,5199.96,Tarjeta Crédito
TXN-02042,CLI-0012,PRD-001,2024-08-21,4.0,5199.96,Tarjeta Crédito
TXN-01885,CLI-0059,PRD-006,2024-08-21,4.0,999.96,Tarjeta Débito
TXN-00927,CLI-0062,PRD-011,2024-08-21,1.0,12.99,Tarjeta Débito
TXN-02528,CLI-0133,PRD-008,2024-08-21,3.0,119.97,Efectivo
TXN-01618,CLI-0146,PRD-012,2024-08-21,5.0,99.95,Tarjeta Débito
TXN-00782,CLI-0192,PRD-010,2024-08-21,2.0,69.98,Tarjeta Crédito
TXN-02006,CLI-0056,PRD-008,2024-08-21,3.0,119.97,Tarjeta Débito
TXN-01447,CLI-0035,PRD-021,2024-08-21,2.0,49.98,Transferencia
TXN-01480,CLI-0140,PRD-007,2024-08-22,1.0,59.99,Tarjeta Débito
TXN-02226,CLI-0144,PRD-014,2024-08-22,2.0,69.98,Tarjeta Crédito
TXN-01888,CLI-0103,PRD-012,2024-08-22,1.0,19.99,Tarjeta Débito
TXN-00399,CLI-0180,PRD-023,2024-08-22,1.0,349.99,Tarjeta Débito
TXN-00569,CLI-0004,PRD-005,2024-08-22,4.0,1799.96,Tarjeta Débito
TXN-02576,CLI-0127,PRD-011,2024-08-22,5.0,64.95,Transferencia
TXN-00786,CLI-0136,PRD-003,2024-08-22,1.0,29.99,Tarjeta Débito
TXN-02030,CLI-0067,PRD-010,2024-08-22,1.0,34.99,Tarjeta Crédito
TXN-02340,CLI-0129,PRD-015,2024-08-22,1.0,399.99,Transferencia
TXN-00877,CLI-0079,PRD-007,2024-08-22,2.0,119.98,Transferencia
TXN-02841,CLI-0085,PRD-003,2024-08-22,1.0,29.99,Tarjeta Crédito
TXN-01468,CLI-0013,PRD-014,2024-08-22,3.0,104.97,Transferencia
TXN-01927,CLI-0148,PRD-016,2024-08-22,2.0,599.98,Tarjeta Crédito
TXN-01251,CLI-0066,PRD-001,2024-08-23,5.0,6499.95,Tarjeta Débito
TXN-02485,CLI-0009,PRD-003,2024-08-23,2.0,59.98,Tarjeta Débito
TXN-01592,CLI-0051,PRD-020,2024-08-23,1.0,15.99,Tarjeta Crédito
TXN-00620,CLI-0195,PRD-020,2024-08-23,1.0,15.99,Tarjeta Débito
TXN-01738,CLI-0092,PRD-008,2024-08-23,1.0,39.99,Tarjeta Crédito
TXN-00971,CLI-0026,PRD-001,2024-08-23,1.0,1299.99,Transferencia
TXN-02814,CLI-0069,PRD-018,2024-08-23,5.0,74.95,Tarjeta Crédito
TXN-02239,CLI-0182,PRD-011,2024-08-23,1.0,12.99,Tarjeta Débito
TXN-01404,CLI-0038,PRD-004,2024-08-23,3.0,269.97,Tarjeta Crédito
TXN-02499,CLI-0004,PRD-001,2024-08-23,1.0,1299.99,Tarjeta Débito
TXN-01761,CLI-0097,PRD-001,2024-08-23,4.0,5199.96,Tarjeta Crédito
TXN-02625,CLI-0075,PRD-011,2024-08-23,2.0,25.98,Tarjeta Crédito
TXN-02085,CLI-0070,PRD-010,2024-08-23,2.0,69.98,PayPal
TXN-01270,CLI-0016,PRD-009,2024-08-23,4.0,299.96,Tarjeta Débito
TXN-01957,CLI-0119,PRD-012,2024-08-23,1.0,19.99,Transferencia
TXN-01808,CLI-0098,PRD-002,2024-08-24,4.0,2799.96,Tarjeta Crédito
TXN-00640,CLI-0035,PRD-016,2024-08-24,4.0,1199.96,Tarjeta Débito
TXN-02206,CLI-0188,PRD-025,2024-08-24,2.0,19.98,PayPal
TXN-02552,CLI-0179,PRD-009,2024-08-24,2.0,149.98,Tarjeta Débito
TXN-00362,CLI-0082,PRD-021,2024-08-25,5.0,124.95,PayPal
TXN-00524,CLI-0183,PRD-024,2024-08-25,5.0,149.95,PayPal
TXN-00334,CLI-0028,PRD-011,2024-08-25,5.0,64.95,Efectivo
TXN-01413,CLI-0057,PRD-016,2024-08-25,2.0,599.98,PayPal
TXN-01103,CLI-0025,PRD-020,2024-08-25,5.0,79.95,Transferencia
TXN-01326,CLI-0010,PRD-014,2024-08-25,1.0,34.99,Tarjeta Crédito
TXN-02995,CLI-0121,PRD-008,2024-08-25,1.0,39.99,Transferencia
TXN-02048,CLI-0118,PRD-007,2024-08-25,2.0,119.98,PayPal
TXN-02780,CLI-0025,PRD-021,2024-08-25,2.0,49.98,Tarjeta Débito
TXN-02018,CLI-0081,PRD-011,2024-08-25,1.0,12.99,PayPal
TXN-01824,CLI-0059,PRD-006,2024-08-25,1.0,249.99,Tarjeta Débito
TXN-02269,CLI-0154,PRD-002,2024-08-26,2.0,1399.98,Tarjeta Débito
TXN-01030,CLI-0061,PRD-020,2024-08-26,3.0,47.97,Tarjeta Crédito
TXN-02937,CLI-0033,PRD-014,2024-08-26,5.0,174.95,Tarjeta Débito
TXN-02532,CLI-0045,PRD-010,2024-08-26,3.0,104.97,Tarjeta Crédito
TXN-00837,CLI-0166,PRD-007,2024-08-26,2.0,119.98,Tarjeta Crédito
TXN-01097,CLI-0015,PRD-008,2024-08-26,2.0,79.98,Tarjeta Crédito
TXN-00478,CLI-0028,PRD-021,2024-08-26,2.0,49.98,Tarjeta Crédito
TXN-00999,CLI-0125,PRD-023,2024-08-26,2.0,699.98,Efectivo
TXN-00274,CLI-0038,PRD-010,2024-08-26,2.0,69.98,Transferencia
TXN-01147,CLI-0073,PRD-010,2024-08-27,2.0,69.98,Tarjeta Crédito
TXN-00106,CLI-0064,PRD-009,2024-08-27,2.0,149.98,Tarjeta Crédito
TXN-00303,CLI-0022,PRD-023,2024-08-27,4.0,1399.96,Tarjeta Débito
TXN-00396,CLI-0147,PRD-007,2024-08-27,2.0,119.98,Transferencia
TXN-02631,CLI-0027,PRD-018,2024-08-27,2.0,29.98,Tarjeta Crédito
TXN-00834,CLI-0162,PRD-008,2024-08-27,1.0,39.99,Transferencia
TXN-01534,CLI-0099,PRD-020,2024-08-27,2.0,31.98,PayPal
TXN-00886,CLI-0071,PRD-002,2024-08-27,1.0,699.99,Tarjeta Crédito
TXN-00493,CLI-0003,PRD-009,2024-08-27,1.0,74.99,Tarjeta Crédito
TXN-02467,CLI-0014,PRD-006,2024-08-27,2.0,499.98,Tarjeta Débito
TXN-02263,CLI-0046,PRD-011,2024-08-27,4.0,51.96,Tarjeta Crédito
TXN-00299,CLI-0015,PRD-008,2024-08-27,2.0,79.98,PayPal
TXN-02069,CLI-0071,PRD-011,2024-08-28,1.0,12.99,Tarjeta Crédito
TXN-00459,CLI-0134,PRD-020,2024-08-28,4.0,63.96,Tarjeta Crédito
TXN-00342,CLI-0056,PRD-012,2024-08-28,4.0,79.96,Efectivo
TXN-00700,CLI-0071,PRD-011,2024-08-28,5.0,64.95,Tarjeta Crédito
TXN-02297,CLI-0171,PRD-005,2024-08-28,1.0,449.99,Tarjeta Débito
TXN-02846,CLI-0148,PRD-018,2024-08-28,5.0,74.95,PayPal
TXN-02875,CLI-0124,PRD-013,2024-08-28,4.0,179.96,Tarjeta Crédito
TXN-01349,CLI-0121,PRD-004,2024-08-28,1.0,89.99,Tarjeta Crédito
TXN-02765,CLI-0074,PRD-018,2024-08-28,2.0,29.98,Transferencia
TXN-00049,CLI-0110,PRD-003,2024-08-29,1.0,29.99,Tarjeta Débito
TXN-01263,CLI-0131,PRD-004,2024-08-29,5.0,449.95,Tarjeta Débito
TXN-02661,CLI-0161,PRD-018,2024-08-29,5.0,74.95,Tarjeta Crédito
TXN-00195,CLI-0155,PRD-006,2024-08-29,3.0,749.97,Transferencia
TXN-01347,CLI-0106,PRD-003,2024-08-29,4.0,119.96,Tarjeta Crédito
TXN-00265,CLI-0131,PRD-018,2024-08-29,1.0,14.99,Tarjeta Crédito
TXN-00456,CLI-0176,PRD-010,2024-08-29,5.0,174.95,Tarjeta Débito
TXN-01437,CLI-0087,PRD-018,2024-08-30,4.0,59.96,Transferencia
TXN-02648,CLI-0096,PRD-021,2024-08-30,3.0,74.97,Tarjeta Crédito
TXN-01175,CLI-0194,PRD-012,2024-08-30,1.0,19.99,Tarjeta Crédito
TXN-01266,CLI-0040,PRD-019,2024-08-30,3.0,329.97,Transferencia
TXN-00386,CLI-0151,PRD-009,2024-08-30,4.0,299.96,Tarjeta Crédito
TXN-00981,CLI-0023,PRD-007,2024-08-30,3.0,179.97,Tarjeta Crédito
TXN-02163,CLI-0039,PRD-001,2024-08-30,1.0,1299.99,Tarjeta Débito
TXN-02833,CLI-0002,PRD-004,2024-08-30,3.0,269.97,Tarjeta Débito
TXN-00534,CLI-0096,PRD-002,2024-08-30,5.0,3499.95,Tarjeta Débito
TXN-02692,CLI-0070,PRD-011,2024-08-30,5.0,64.95,Transferencia
TXN-00037,CLI-0118,PRD-003,2024-08-30,4.0,119.96,Transferencia
TXN-02291,CLI-0073,PRD-023,2024-08-30,1.0,349.99,Tarjeta Débito
TXN-00344,CLI-0160,PRD-003,2024-08-30,4.0,119.96,Efectivo
TXN-02377,CLI-0039,PRD-016,2024-08-30,4.0,1199.96,Tarjeta Crédito
TXN-01139,CLI-0109,PRD-023,2024-08-30,3.0,1049.97,Tarjeta Débito
TXN-01789,CLI-0175,PRD-011,2024-08-31,3.0,38.97,Tarjeta Débito
TXN-01297,CLI-0011,PRD-001,2024-08-31,2.0,2599.98,Tarjeta Débito
TXN-01278,CLI-0018,PRD-013,2024-08-31,5.0,224.95,Tarjeta Crédito
TXN-01408,CLI-0120,PRD-010,2024-08-31,1.0,34.99,Transferencia
TXN-01685,CLI-0049,PRD-007,2024-08-31,2.0,119.98,Tarjeta Débito
TXN-02083,CLI-0045,PRD-007,2024-08-31,2.0,119.98,Tarjeta Crédito
TXN-00137,CLI-0178,PRD-007,2024-08-31,2.0,119.98,Tarjeta Crédito
TXN-01143,CLI-0101,PRD-013,2024-08-31,1.0,44.99,Efectivo
TXN-01791,CLI-0057,PRD-005,2024-09-01,1.0,449.99,Tarjeta Crédito
TXN-02805,CLI-0131,PRD-019,2024-09-01,4.0,439.96,Transferencia
TXN-01858,CLI-0057,PRD-004,2024-09-01,1.0,89.99,PayPal
TXN-02822,CLI-0174,PRD-012,2024-09-01,4.0,79.96,Tarjeta Crédito
TXN-01200,CLI-0152,PRD-012,2024-09-01,2.0,39.98,Tarjeta Crédito
TXN-01376,CLI-0008,PRD-003,2024-09-01,1.0,29.99,Tarjeta Crédito
TXN-02926,CLI-0142,PRD-018,2024-09-01,2.0,29.98,PayPal
TXN-02558,CLI-0130,PRD-022,2024-09-02,1.0,89.99,Transferencia
TXN-01669,CLI-0177,PRD-006,2024-09-02,1.0,249.99,Tarjeta Débito
TXN-01459,CLI-0087,PRD-018,2024-09-02,4.0,59.96,Tarjeta Débito
TXN-02931,CLI-0181,PRD-004,2024-09-02,4.0,359.96,Tarjeta Crédito
TXN-02244,CLI-0062,PRD-019,2024-09-02,2.0,219.98,Tarjeta Débito
TXN-00568,CLI-0013,PRD-017,2024-09-02,2.0,1099.98,Transferencia
TXN-01730,CLI-0010,PRD-003,2024-09-02,2.0,59.98,Tarjeta Crédito
TXN-02464,CLI-0140,PRD-006,2024-09-02,1.0,249.99,Tarjeta Crédito
TXN-01049,CLI-0169,PRD-006,2024-09-02,1.0,249.99,Tarjeta Crédito
TXN-00472,CLI-0087,PRD-003,2024-09-02,2.0,59.98,Efectivo
TXN-00667,CLI-0146,PRD-011,2024-09-02,5.0,64.95,Transferencia
TXN-00427,CLI-0065,PRD-002,2024-09-02,5.0,3499.95,Tarjeta Crédito
TXN-00666,CLI-0152,PRD-010,2024-09-02,1.0,34.99,Tarjeta Crédito
TXN-02290,CLI-0117,PRD-016,2024-09-03,2.0,599.98,Tarjeta Débito
TXN-00446,CLI-0045,PRD-013,2024-09-03,1.0,44.99,Tarjeta Débito
TXN-02719,CLI-0034,PRD-004,2024-09-03,2.0,179.98,Transferencia
TXN-01009,CLI-0058,PRD-014,2024-09-03,4.0,139.96,PayPal
TXN-02920,CLI-0153,PRD-017,2024-09-03,1.0,549.99,Efectivo
TXN-00394,CLI-0187,PRD-008,2024-09-03,5.0,199.95,PayPal
TXN-00674,CLI-0174,PRD-018,2024-09-03,3.0,44.97,PayPal
TXN-01876,CLI-0076,PRD-007,2024-09-03,5.0,299.95,Tarjeta Débito
TXN-02025,CLI-0171,PRD-003,2024-09-03,1.0,29.99,Tarjeta Crédito
TXN-00480,CLI-0194,PRD-012,2024-09-04,2.0,39.98,Tarjeta Crédito
TXN-02791,CLI-0065,PRD-003,2024-09-04,1.0,29.99,Tarjeta Débito
TXN-01792,CLI-0093,PRD-002,2024-09-04,1.0,699.99,Transferencia
TXN-02928,CLI-0020,PRD-003,2024-09-04,1.0,29.99,Tarjeta Crédito
TXN-00540,CLI-0030,PRD-004,2024-09-04,5.0,449.95,Tarjeta Crédito
TXN-02572,CLI-0044,PRD-010,2024-09-04,2.0,69.98,Transferencia
TXN-02697,CLI-0140,PRD-009,2024-09-04,3.0,224.97,PayPal
TXN-00854,CLI-0161,PRD-020,2024-09-05,2.0,31.98,Transferencia
TXN-01310,CLI-0198,PRD-008,2024-09-05,1.0,39.99,PayPal
TXN-00163,CLI-0022,PRD-008,2024-09-05,1.0,39.99,Tarjeta Crédito
TXN-02039,CLI-0041,PRD-019,2024-09-05,1.0,109.99,Tarjeta Débito
TXN-00375,CLI-0035,PRD-015,2024-09-05,4.0,1599.96,PayPal
TXN-00614,CLI-0013,PRD-001,2024-09-05,2.0,2599.98,Tarjeta Crédito
TXN-01257,CLI-0124,PRD-014,2024-09-05,2.0,69.98,Transferencia
TXN-02235,CLI-0120,PRD-005,2024-09-06,2.0,899.98,Tarjeta Crédito
TXN-01087,CLI-0028,PRD-003,2024-09-06,1.0,29.99,Tarjeta Crédito
TXN-02481,CLI-0177,PRD-006,2024-09-06,1.0,249.99,PayPal
TXN-01629,CLI-0028,PRD-018,2024-09-06,3.0,44.97,Tarjeta Débito
TXN-01597,CLI-0166,PRD-020,2024-09-06,2.0,31.98,Tarjeta Débito
TXN-01743,CLI-0049,PRD-013,2024-09-06,4.0,179.96,PayPal
TXN-00945,CLI-0184,PRD-013,2024-09-06,2.0,89.98,Transferencia
TXN-01990,CLI-0052,PRD-007,2024-09-06,1.0,59.99,Tarjeta Débito
TXN-00317,CLI-0154,PRD-014,2024-09-06,2.0,69.98,Tarjeta Crédito
TXN-01676,CLI-0196,PRD-012,2024-09-07,2.0,39.98,PayPal
TXN-01874,CLI-0027,PRD-020,2024-09-07,3.0,47.97,Tarjeta Débito
TXN-01394,CLI-0044,PRD-004,2024-09-07,4.0,359.96,Tarjeta Crédito
TXN-00883,CLI-0058,PRD-006,2024-09-07,2.0,499.98,Tarjeta Débito
TXN-00836,CLI-0157,PRD-010,2024-09-07,3.0,104.97,Tarjeta Débito
TXN-01657,CLI-0199,PRD-011,2024-09-07,2.0,25.98,Efectivo
TXN-00732,CLI-0048,PRD-006,2024-09-07,2.0,499.98,Efectivo
TXN-00490,CLI-0142,PRD-003,2024-09-07,2.0,59.98,Transferencia
TXN-01160,CLI-0079,PRD-006,2024-09-08,1.0,249.99,Tarjeta Crédito
TXN-02302,CLI-0042,PRD-018,2024-09-08,2.0,29.98,Tarjeta Crédito
TXN-01636,CLI-0001,PRD-009,2024-09-08,1.0,74.99,Transferencia
TXN-02072,CLI-0041,PRD-004,2024-09-09,2.0,179.98,Tarjeta Débito
TXN-01196,CLI-0046,PRD-012,2024-09-09,5.0,99.95,Tarjeta Crédito
TXN-02279,CLI-0071,PRD-007,2024-09-09,1.0,59.99,Tarjeta Crédito
TXN-01583,CLI-0166,PRD-014,2024-09-09,1.0,34.99,Tarjeta Débito
TXN-01621,CLI-0063,PRD-003,2024-09-09,5.0,149.95,Tarjeta Débito
TXN-00221,CLI-0122,PRD-007,2024-09-09,1.0,59.99,Tarjeta Débito
TXN-01403,CLI-0051,PRD-017,2024-09-09,1.0,549.99,Tarjeta Crédito
TXN-00547,CLI-0004,PRD-003,2024-09-09,4.0,119.96,Tarjeta Crédito
TXN-02451,CLI-0059,PRD-007,2024-09-09,1.0,59.99,Tarjeta Débito
TXN-02504,CLI-0075,PRD-009,2024-09-09,5.0,374.95,Tarjeta Débito
TXN-01183,CLI-0063,PRD-010,2024-09-09,4.0,139.96,Transferencia
TXN-02910,CLI-0197,PRD-021,2024-09-09,1.0,24.99,PayPal
TXN-00978,CLI-0017,PRD-011,2024-09-09,1.0,12.99,Tarjeta Crédito
TXN-02174,CLI-0155,PRD-012,2024-09-09,4.0,79.96,Tarjeta Crédito
TXN-00957,CLI-0052,PRD-010,2024-09-09,3.0,104.97,Tarjeta Débito
TXN-00257,CLI-0074,PRD-020,2024-09-10,1.0,15.99,Tarjeta Débito
TXN-01524,CLI-0181,PRD-013,2024-09-10,2.0,89.98,Tarjeta Débito
TXN-01070,CLI-0158,PRD-018,2024-09-10,1.0,14.99,PayPal
TXN-00339,CLI-0185,PRD-014,2024-09-10,5.0,174.95,Tarjeta Crédito
TXN-01402,CLI-0145,PRD-005,2024-09-10,2.0,899.98,Transferencia
TXN-01837,CLI-0167,PRD-025,2024-09-10,1.0,9.99,Efectivo
TXN-00026,CLI-0192,PRD-014,2024-09-10,1.0,34.99,Transferencia
TXN-02557,CLI-0137,PRD-007,2024-09-11,1.0,59.99,Tarjeta Crédito
TXN-01364,CLI-0191,PRD-010,2024-09-11,2.0,69.98,Transferencia
TXN-00503,CLI-0035,PRD-010,2024-09-11,4.0,139.96,Efectivo
TXN-00501,CLI-0125,PRD-021,2024-09-11,5.0,124.95,Tarjeta Crédito
TXN-01045,CLI-0087,PRD-011,2024-09-11,2.0,25.98,Tarjeta Débito
TXN-02834,CLI-0103,PRD-003,2024-09-12,2.0,59.98,Tarjeta Crédito
TXN-00748,CLI-0116,PRD-007,2024-09-12,5.0,299.95,Tarjeta Débito
TXN-00351,CLI-0136,PRD-003,2024-09-12,5.0,149.95,Tarjeta Débito
TXN-02682,CLI-0106,PRD-003,2024-09-12,5.0,149.95,Tarjeta Débito
TXN-02906,CLI-0146,PRD-007,2024-09-12,4.0,239.96,Efectivo
TXN-02124,CLI-0156,PRD-003,2024-09-12,5.0,149.95,Tarjeta Débito
TXN-00393,CLI-0188,PRD-007,2024-09-13,1.0,59.99,Tarjeta Débito
TXN-01579,CLI-0058,PRD-021,2024-09-13,2.0,49.98,Tarjeta Débito
TXN-00426,CLI-0153,PRD-014,2024-09-13,2.0,69.98,Tarjeta Débito
TXN-00644,CLI-0102,PRD-014,2024-09-13,1.0,34.99,Tarjeta Crédito
TXN-01514,CLI-0188,PRD-001,2024-09-13,2.0,2599.98,Tarjeta Crédito
TXN-00848,CLI-0125,PRD-024,2024-09-13,2.0,59.98,Tarjeta Débito
TXN-01237,CLI-0030,PRD-004,2024-09-13,2.0,179.98,PayPal
TXN-00831,CLI-0086,PRD-009,2024-09-13,2.0,149.98,PayPal
TXN-00933,CLI-0042,PRD-008,2024-09-13,2.0,79.98,Tarjeta Débito
TXN-00579,CLI-0110,PRD-005,2024-09-13,3.0,1349.97,Tarjeta Crédito
TXN-01638,CLI-0096,PRD-011,2024-09-13,5.0,64.95,Transferencia
TXN-01190,CLI-0200,PRD-023,2024-09-13,5.0,1749.95,PayPal
TXN-00088,CLI-0078,PRD-004,2024-09-13,1.0,89.99,Tarjeta Crédito
TXN-01502,CLI-0108,PRD-006,2024-09-13,2.0,499.98,Tarjeta Crédito
TXN-02606,CLI-0046,PRD-019,2024-09-13,1.0,109.99,Tarjeta Crédito
TXN-00536,CLI-0048,PRD-011,2024-09-13,5.0,64.95,Tarjeta Crédito
TXN-00397,CLI-0028,PRD-003,2024-09-13,1.0,29.99,Tarjeta Débito
TXN-00234,CLI-0170,PRD-003,2024-09-14,5.0,149.95,Transferencia
TXN-01563,CLI-0097,PRD-006,2024-09-14,3.0,749.97,PayPal
TXN-01141,CLI-0018,PRD-001,2024-09-14,1.0,1299.99,Tarjeta Débito
TXN-01028,CLI-0185,PRD-003,2024-09-14,,29.99,Tarjeta Débito
TXN-01923,CLI-0150,PRD-008,2024-09-14,1.0,39.99,Tarjeta Crédito
TXN-02185,CLI-0193,PRD-003,2024-09-14,2.0,59.98,Transferencia
TXN-02983,CLI-0061,PRD-008,2024-09-14,1.0,39.99,Efectivo
TXN-01736,CLI-0136,PRD-020,2024-09-15,2.0,31.98,Tarjeta Débito
TXN-01409,CLI-0200,PRD-003,2024-09-15,1.0,29.99,Tarjeta Crédito
TXN-01453,CLI-0072,PRD-010,2024-09-15,1.0,34.99,Transferencia
TXN-01080,CLI-0192,PRD-024,2024-09-15,1.0,29.99,PayPal
TXN-02032,CLI-0186,PRD-008,2024-09-15,3.0,119.97,Tarjeta Crédito
TXN-00747,CLI-0024,PRD-009,2024-09-15,1.0,74.99,PayPal
TXN-01348,CLI-0085,PRD-018,2024-09-15,4.0,59.96,Tarjeta Crédito
TXN-01779,CLI-0056,PRD-007,2024-09-15,1.0,59.99,Tarjeta Crédito
TXN-02918,CLI-0177,PRD-006,2024-09-15,2.0,499.98,Efectivo
TXN-02984,CLI-0166,PRD-014,2024-09-16,1.0,34.99,Tarjeta Débito
TXN-01481,CLI-0024,PRD-014,2024-09-16,3.0,104.97,Tarjeta Débito
TXN-00960,CLI-0165,PRD-001,2024-09-16,,3899.97,Tarjeta Crédito
TXN-00507,CLI-0173,PRD-020,2024-09-16,2.0,31.98,Tarjeta Crédito
TXN-02656,CLI-0026,PRD-007,2024-09-16,2.0,119.98,Tarjeta Crédito
TXN-00041,CLI-0011,PRD-024,2024-09-16,3.0,89.97,Tarjeta Débito
TXN-02628,CLI-0155,PRD-012,2024-09-16,2.0,39.98,Tarjeta Crédito
TXN-01646,CLI-0167,PRD-002,2024-09-16,1.0,699.99,Tarjeta Crédito
TXN-01313,CLI-0149,PRD-006,2024-09-16,1.0,249.99,Transferencia
TXN-02835,CLI-0101,PRD-017,2024-09-16,2.0,1099.98,Tarjeta Débito
TXN-00817,CLI-0069,PRD-010,2024-09-16,2.0,69.98,Tarjeta Débito
TXN-02190,CLI-0156,PRD-008,2024-09-16,2.0,79.98,Efectivo
TXN-00417,CLI-0163,PRD-004,2024-09-17,2.0,179.98,PayPal
TXN-01265,CLI-0012,PRD-003,2024-09-17,2.0,59.98,Transferencia
TXN-00580,CLI-0009,PRD-019,2024-09-17,2.0,219.98,Tarjeta Crédito
TXN-00011,CLI-0020,PRD-006,2024-09-17,2.0,499.98,Tarjeta Crédito
TXN-01024,CLI-0036,PRD-002,2024-09-17,1.0,699.99,Tarjeta Débito
TXN-00909,CLI-0128,PRD-004,2024-09-17,1.0,89.99,Transferencia
TXN-00387,CLI-0184,PRD-018,2024-09-17,3.0,44.97,Tarjeta Débito
TXN-02513,CLI-0106,PRD-020,2024-09-17,5.0,79.95,Tarjeta Débito
TXN-00200,CLI-0029,PRD-014,2024-09-17,4.0,139.96,Tarjeta Débito
